buy_hi_coef,buy_lo_extra,sell_m_coef,sell_c_coef,trend_1w,regime
0.22181318700313568,0.07118353992700577,0.0,0.28074800968170166,-0.1328972727060318,sideways
0.1851821392774582,0.027555685490369797,0.0,0.26536110043525696,0.04229667782783508,sideways
0.18336892127990723,0.03667071461677551,0.0,0.2762448191642761,0.18287484347820282,sideways
0.17667099833488464,0.027719639241695404,0.0,0.279889851808548,0.19404053688049316,sideways
0.1879817694425583,0.0462675541639328,0.0,0.2878454327583313,0.23908507823944092,sideways
0.11455000191926956,0.0,0.0,0.2489309012889862,0.08609621226787567,sideways
0.1181384027004242,0.0,0.0,0.17511329054832458,-0.0035299828741699457,sideways
0.10156059265136719,0.0,0.0,0.12148585170507431,-0.23136532306671143,sideways
0.1677810549736023,0.008419502526521683,0.0,0.16306433081626892,-0.2541729807853699,sideways
0.17610560357570648,0.007901333272457123,0.0,0.25146883726119995,-0.03993954509496689,sideways
0.1601046323776245,0.0,0.0,0.24041613936424255,-0.07255010306835175,sideways
0.17340601980686188,0.0,0.0,0.23081669211387634,-0.21208906173706055,sideways
0.16241733729839325,0.0,0.0,0.2457752227783203,-0.05566476285457611,sideways
0.15370197594165802,0.0,0.0,0.2202674150466919,-0.16199013590812683,sideways
0.1472543478012085,0.0,0.0,0.1300411820411682,-0.3815523386001587,sideways
0.13746434450149536,0.0,0.0,0.17249992489814758,-0.27192947268486023,sideways
0.11720936000347137,0.0,0.0,0.18141597509384155,-0.1847921758890152,sideways
0.10722337663173676,0.0,0.0,0.13999387621879578,-0.2326461672782898,sideways
0.08821845799684525,0.0,0.0,0.11851335316896439,-0.1529870182275772,sideways
0.07227975130081177,0.0,0.0,0.051560819149017334,-0.21527208387851715,sideways
0.09164230525493622,0.0,0.0,0.11803875118494034,-0.21941117942333221,sideways
0.08479191362857819,0.0,0.0,0.12635985016822815,-0.15043596923351288,sideways
0.09300250560045242,0.0,0.0,0.13579118251800537,-0.21960774064064026,sideways
0.07453934848308563,0.0,0.0,0.13327014446258545,-0.19653141498565674,sideways
0.07106558233499527,0.0,0.0,0.12563663721084595,-0.19575919210910797,sideways
0.04591698572039604,0.0,0.0,0.053658630698919296,-0.304413765668869,sideways
0.06305071711540222,0.0,0.0,0.03937482461333275,-0.3975687623023987,sideways
0.08980061113834381,0.0,0.0,0.10122735053300858,-0.36658719182014465,sideways
0.08110570907592773,0.0,0.0,0.03450062498450279,-0.4329755902290344,sideways
0.09845010936260223,0.0,0.0,0.1019325703382492,-0.3959446847438812,sideways
0.11282545328140259,0.0,0.0,0.11478230357170105,-0.44646045565605164,sideways
0.06045486032962799,0.0,0.0,0.14925208687782288,-0.177643820643425,sideways
0.05224474146962166,0.0,0.0,0.18872371315956116,-0.004903713241219521,sideways
0.03531912714242935,0.0,0.0,0.15182796120643616,-0.04057099297642708,sideways
0.009962692856788635,0.0,0.0,0.07183772325515747,-0.11606883257627487,sideways
0.01405305415391922,0.0,0.0,0.09340576082468033,-0.04503733292222023,sideways
0.027136296033859253,0.0,0.0,0.17836561799049377,0.4663326144218445,sideways
0.0,0.0,0.0,0.20009174942970276,0.7563214302062988,bull
0.01387627050280571,0.0,0.0,0.19688579440116882,0.49771419167518616,sideways
0.011558648198843002,0.0,0.0,0.18002936244010925,0.6158720254898071,bull
0.01027146726846695,0.0,0.0,0.17387112975120544,0.7485500574111938,bull
0.024050481617450714,0.0,0.0,0.17758190631866455,0.8327469825744629,bull
0.02691137045621872,0.0,0.0,0.1628129780292511,0.8171005249023438,bull
0.038761820644140244,0.0,0.0,0.16383355855941772,0.8054520487785339,bull
